year,sequel,production_budget,S_australia_rev,X_australia_rev,S_austria_rev,X_austria_rev,S_belgium_rev,X_belgium_rev,S_brazil_rev,X_brazil_rev,S_bulgaria_rev,X_bulgaria_rev,S_chile_rev,X_chile_rev,S_czechrepublic_rev,X_czechrepublic_rev,S_finland_rev,X_finland_rev,S_france_rev,X_france_rev,S_germany_rev,X_germany_rev,S_greece_rev,X_greece_rev,S_hungary_rev,X_hungary_rev,S_iceland_rev,X_iceland_rev,S_italy_rev,X_italy_rev,S_lebanon_rev,X_lebanon_rev,S_mexico_rev,X_mexico_rev,S_netherlands_rev,X_netherlands_rev,S_newzealand_rev,X_newzealand_rev,S_norway_rev,X_norway_rev,S_poland_rev,X_poland_rev,S_portugal_rev,X_portugal_rev,S_singapore_rev,X_singapore_rev,S_spain_rev,X_spain_rev,S_turkey_rev,X_turkey_rev,S_unitedarabemirates_rev,X_unitedarabemirates_rev,S_unitedkingdom_rev,X_unitedkingdom_rev,S_us_rev,X_us_rev,t,title,prequeltitle,prequelT
2009,1,90000000,.0504913,4.90e+08,.1391459,9.64e+07,.0924283,1.06e+08,.1442314,3.15e+08,.147902,1.11e+07,.1614493,4.41e+07,.1646033,3.23e+07,.1228049,4.05e+07,.111516,6.21e+08,.1288924,6.38e+08,.0685898,6.86e+07,.1157378,3.54e+07,.0509336,5442808,.1044674,4.20e+08,.0684735,8874255,.118311,3.33e+08,.1016292,1.32e+08,.0671011,6.00e+07,.1552413,8.11e+07,.1252726,1.06e+08,.0890367,6.35e+07,.0449911,6.07e+07,.0719656,4.47e+08,.1187566,6.44e+07,.0386787,3.81e+07,.0606387,9.38e+08,.0339158,5.80e+09,200,"Ice Age:Dawn of the Dinosaurs","NaN",0
2009,0,1.000e+08,.0152831,4.90e+08,.0122875,9.64e+07,.0235033,1.06e+08,.0085656,3.15e+08,.0198538,1.11e+07,.0112739,4.41e+07,.0130547,3.23e+07,.0272494,4.05e+07,.0208169,6.21e+08,.0108293,6.38e+08,.0237199,6.86e+07,.0088821,3.54e+07,.0259559,5442808,.020226,4.20e+08,.015006,8874255,.0159734,3.33e+08,.0185836,1.32e+08,.0136965,6.00e+07,.0258739,8.11e+07,.0148089,1.06e+08,.0207036,6.35e+07,.009246,6.07e+07,.0239268,4.47e+08,.0126105,6.44e+07,.0157747,3.81e+07,.0120882,9.38e+08,.0167539,5.80e+09,201,"Public Enemies","NaN",0
2009,0,2.500e+08,.0713786,4.90e+08,.0662908,9.64e+07,.08816,1.06e+08,.0643391,3.15e+08,.031018,1.11e+07,.0790812,4.41e+07,.1300698,3.23e+07,.1072088,4.05e+07,.0872263,6.21e+08,.1014672,6.38e+08,.0480571,6.86e+07,.079385,3.54e+07,.0599926,5442808,.0642278,4.20e+08,.0292813,8874255,.0636336,3.33e+08,.1241896,1.32e+08,.0708936,6.00e+07,.0977628,8.11e+07,.0597848,1.06e+08,.0446317,6.35e+07,.0572537,6.07e+07,.0466004,4.47e+08,.0527486,6.44e+07,.0395866,3.81e+07,.089679,9.38e+08,.0520984,5.80e+09,202,"Harry Potter and the Half-Blood Prince","NaN",0
2009,0,1.500e+08,.0199743,4.90e+08,.0247196,9.64e+07,.0297889,1.06e+08,.0140216,3.15e+08,.0208478,1.11e+07,.036145,4.41e+07,.0373437,3.23e+07,.024485,4.05e+07,.0196865,6.21e+08,.0242786,6.38e+08,.0105047,6.86e+07,.0321078,3.54e+07,.0223554,5442808,.0140315,4.20e+08,.0322004,8874255,.0293615,3.33e+08,.0230723,1.32e+08,.0210297,6.00e+07,.0202974,8.11e+07,.0357295,1.06e+08,.0267516,6.35e+07,.0232579,6.07e+07,.0290311,4.47e+08,.0106889,6.44e+07,.0137888,3.81e+07,.0234747,9.38e+08,.020607,5.80e+09,203,"G-Force","NaN",0
2009,0,38000000,.0215023,4.90e+08,.0325503,9.64e+07,.0146079,1.06e+08,.0231624,3.15e+08,.0206778,1.11e+07,.0084,4.41e+07,.0151854,3.23e+07,.012219,4.05e+07,.0092936,6.21e+08,.0241319,6.38e+08,.0270072,6.86e+07,.0253974,3.54e+07,.0265519,5442808,.0076224,4.20e+08,.0368523,8874255,.0137252,3.33e+08,.0138657,1.32e+08,.0148856,6.00e+07,.008874,8.11e+07,.0096572,1.06e+08,.0207683,6.35e+07,.017422,6.07e+07,.0174643,4.47e+08,.0148152,6.44e+07,.0125661,3.81e+07,.0110468,9.38e+08,.015341,5.80e+09,204,"The Ugly Truth","NaN",0
2009,1,1.750e+08,.013924,4.90e+08,.0072162,9.64e+07,.0157207,1.06e+08,.0111804,3.15e+08,.020242,1.11e+07,.0095196,4.41e+07,.0074887,3.23e+07,.0049914,4.05e+07,.0119026,6.21e+08,.0061617,6.38e+08,.0117715,6.86e+07,.0126482,3.54e+07,.0139316,5442808,.0095797,4.20e+08,.0187453,8874255,.0217122,3.33e+08,.0100797,1.32e+08,.0228076,6.00e+07,.0075089,8.11e+07,.003245,1.06e+08,.0130778,6.35e+07,.0412895,6.07e+07,.0145555,4.47e+08,.014967,6.44e+07,.0354946,3.81e+07,.0109987,9.38e+08,.025915,5.80e+09,205,"G.I. Joe:The Rise of Cobra","NaN",0
2009,0,30000000,.0152525,4.90e+08,.0057211,9.64e+07,.0082525,1.06e+08,.0082859,3.15e+08,.005858,1.11e+07,.0126976,4.41e+07,.0136542,3.23e+07,.0093645,4.05e+07,.014935,6.21e+08,.0078568,6.38e+08,.0053375,6.86e+07,.0095287,3.54e+07,.0169424,5442808,.006529,4.20e+08,.0019031,8874255,.0072618,3.33e+08,.0056044,1.32e+08,.031073,6.00e+07,.0114665,8.11e+07,.0136538,1.06e+08,.0098371,6.35e+07,.0066913,6.07e+07,.0157249,4.47e+08,.0049013,6.44e+07,.0113095,3.81e+07,.0154762,9.38e+08,.019953,5.80e+09,206,"District 9","NaN",0
2009,0,70000000,.025175,4.90e+08,.0467447,9.64e+07,.0505874,1.06e+08,.0160559,3.15e+08,.0284441,1.11e+07,.0204106,4.41e+07,.0486454,3.23e+07,.0555366,4.05e+07,.0402286,6.21e+08,.0369835,6.38e+08,.0316527,6.86e+07,.0372566,3.54e+07,.0415376,5442808,.0318712,4.20e+08,.0200886,8874255,.0165645,3.33e+08,.0519307,1.32e+08,.0206517,6.00e+07,.0515649,8.11e+07,.0307838,1.06e+08,.036343,6.35e+07,.0115406,6.07e+07,.0345213,4.47e+08,.0298866,6.44e+07,.0153427,3.81e+07,.0175322,9.38e+08,.0207975,5.80e+09,207,"Inglourious Basterds","NaN",0
2009,0,40000000,.0109627,4.90e+08,.0238246,9.64e+07,.0133146,1.06e+08,.0144551,3.15e+08,.024307,1.11e+07,.0174097,4.41e+07,.0243402,3.23e+07,.0033432,4.05e+07,.0141258,6.21e+08,.0198195,6.38e+08,.0225432,6.86e+07,.025009,3.54e+07,.0113835,5442808,.0109332,4.20e+08,.0374786,8874255,.0064197,3.33e+08,.0186178,1.32e+08,.0085803,6.00e+07,.0008939,8.11e+07,.0450427,1.06e+08,.0148472,6.35e+07,.0210879,6.07e+07,.0092266,4.47e+08,.0320843,6.44e+07,.0207122,3.81e+07,.0215156,9.38e+08,.0114697,5.80e+09,208,"The Final Destination","NaN",0
2009,0,1.000e+08,.0152906,4.90e+08,.0120072,9.64e+07,.0106115,1.06e+08,.0248002,3.15e+08,.0283,1.11e+07,.0236611,4.41e+07,.02206,3.23e+07,.0108268,4.05e+07,.0093395,6.21e+08,.0140486,6.38e+08,.0263573,6.86e+07,.0111635,3.54e+07,.0169587,5442808,.0202957,4.20e+08,.0217333,8874255,.0091293,3.33e+08,.0184862,1.32e+08,.0083688,6.00e+07,.0170698,8.11e+07,.0175752,1.06e+08,.0145852,6.35e+07,.0153941,6.07e+07,.0156748,4.47e+08,.0107381,6.44e+07,.0153432,3.81e+07,.0110175,9.38e+08,.0215445,5.80e+09,209,"Cloudy with a Chance of Meatballs","NaN",0
2009,0,80000000,.0101252,4.90e+08,.0051234,9.64e+07,.011725,1.06e+08,.0058454,3.15e+08,.0141343,1.11e+07,.0036879,4.41e+07,.00848,3.23e+07,.0051478,4.05e+07,.0138776,6.21e+08,.0031111,6.38e+08,.0049241,6.86e+07,.0137312,3.54e+07,.0090253,5442808,.0074275,4.20e+08,.0115479,8874255,.0094356,3.33e+08,.0071723,1.32e+08,.0098463,6.00e+07,.0056883,8.11e+07,.0092431,1.06e+08,.014668,6.35e+07,.0151861,6.07e+07,.0138283,4.47e+08,.0183332,6.44e+07,.0123924,3.81e+07,.0052693,9.38e+08,.006656,5.80e+09,210,"Surrogates","NaN",0
2009,0,70000000,.020759,4.90e+08,.0212079,9.64e+07,.0048009,1.06e+08,.0110495,3.15e+08,.0152632,1.11e+07,.0010589,4.41e+07,.0048601,3.23e+07,.0152685,4.05e+07,.0009932,6.21e+08,.0113277,6.38e+08,.0053038,6.86e+07,.0224048,3.54e+07,.0117799,5442808,.0050394,4.20e+08,.0240694,8874255,.0045057,3.33e+08,.0063427,1.32e+08,.0122278,6.00e+07,.0028033,8.11e+07,.0033683,1.06e+08,.0202747,6.35e+07,.0064418,6.07e+07,.0059117,4.47e+08,.0054975,6.44e+07,.011842,3.81e+07,.0095976,9.38e+08,.0188416,5.80e+09,211,"Couples Retreat","NaN",0
2009,0,2.000e+08,.0095748,4.90e+08,.0170596,9.64e+07,.0167644,1.06e+08,.009561,3.15e+08,.0146528,1.11e+07,.0164985,4.41e+07,.0193442,3.23e+07,.0203977,4.05e+07,.0201706,6.21e+08,.0175447,6.38e+08,.0287891,6.86e+07,.018967,3.54e+07,.0273295,5442808,.0536635,4.20e+08,.0444757,8874255,.0227771,3.33e+08,.0168879,1.32e+08,.0086969,6.00e+07,.0181163,8.11e+07,.0444206,1.06e+08,.0193216,6.35e+07,.0155096,6.07e+07,.0186304,4.47e+08,.0048616,6.44e+07,.01223,3.81e+07,.034342,9.38e+08,.0237849,5.80e+09,212,"A Christmas Carol (2009)","NaN",0
2009,0,25000000,.002709,4.90e+08,.0125194,9.64e+07,.0031008,1.06e+08,.0004424,3.15e+08,.0051129,1.11e+07,.0009678,4.41e+07,.0053203,3.23e+07,.0064613,4.05e+07,.0046708,6.21e+08,.0097054,6.38e+08,.0041923,6.86e+07,.0050143,3.54e+07,.0027901,5442808,.0132853,4.20e+08,.0008817,8874255,.0006345,3.33e+08,.0022966,1.32e+08,.0023577,6.00e+07,.0050114,8.11e+07,.0019098,1.06e+08,.0085727,6.35e+07,.0014503,6.07e+07,.0099107,4.47e+08,.0029723,6.44e+07,.0038468,3.81e+07,.0070797,9.38e+08,.005595,5.80e+09,213,"The Men Who Stare at Goats","NaN",0
2009,0,2.000e+08,.0370101,4.90e+08,.0465321,9.64e+07,.0598988,1.06e+08,.0815441,3.15e+08,.0774905,1.11e+07,.0930742,4.41e+07,.0512332,3.23e+07,.036585,4.05e+07,.0709271,6.21e+08,.0591249,6.38e+08,.0889258,6.86e+07,.039502,3.54e+07,.0448305,5442808,.0502258,4.20e+08,.1102354,8874255,.0583424,3.33e+08,.0516415,1.32e+08,.034314,6.00e+07,.0505386,8.11e+07,.0920533,1.06e+08,.0597367,6.35e+07,.076551,6.07e+07,.0505815,4.47e+08,.1358472,6.44e+07,.0961298,3.81e+07,.0331163,9.38e+08,.0286601,5.80e+09,214,"2012","NaN",0
2009,0,70000000,.0052717,4.90e+08,.0034955,9.64e+07,.0081746,1.06e+08,.0071652,3.15e+08,.0135228,1.11e+07,.0061471,4.41e+07,.0105678,3.23e+07,.0056731,4.05e+07,.013311,6.21e+08,.0034211,6.38e+08,.0064802,6.86e+07,.0010081,3.54e+07,.0087993,5442808,.008112,4.20e+08,.0034791,8874255,.0137868,3.33e+08,.0024872,1.32e+08,.0049014,6.00e+07,.0011905,8.11e+07,.0168997,1.06e+08,.02242,6.35e+07,.0080355,6.07e+07,.0352918,4.47e+08,.0052142,6.44e+07,.0098576,3.81e+07,.0078588,9.38e+08,.0072799,5.80e+09,215,"Planet 51","NaN",0
2009,1,50000000,.0718094,4.90e+08,.0418641,9.64e+07,.0582022,1.06e+08,.097314,3.15e+08,.0383449,1.11e+07,.0561593,4.41e+07,.0350737,3.23e+07,.0599188,4.05e+07,.0631509,6.21e+08,.0543291,6.38e+08,.0648853,6.86e+07,.0471887,3.54e+07,.0266228,5442808,.0490877,4.20e+08,.0486051,8874255,.0564933,3.33e+08,.0235852,1.32e+08,.0731369,6.00e+07,.0542255,8.11e+07,.0408143,1.06e+08,.055249,6.35e+07,.0360661,6.07e+07,.0640742,4.47e+08,.1061623,6.44e+07,.0554537,3.81e+07,.0462951,9.38e+08,.0511779,5.80e+09,216,"The Twilight Saga:New Moon","NaN",0
2009,0,1.050e+08,.0119059,4.90e+08,.0201375,9.64e+07,.0306546,1.06e+08,.0129539,3.15e+08,.028826,1.11e+07,.0204853,4.41e+07,.0067807,3.23e+07,.0221721,4.05e+07,.052147,6.21e+08,.0184717,6.38e+08,.0224087,6.86e+07,.0224848,3.54e+07,.0109706,5442808,.0313384,4.20e+08,.0161843,8874255,.0182014,3.33e+08,.0230946,1.32e+08,.0098867,6.00e+07,.0200122,8.11e+07,.0271957,1.06e+08,.024126,6.35e+07,.0089807,6.07e+07,.0259604,4.47e+08,.0191516,6.44e+07,.0128468,3.81e+07,.0174765,9.38e+08,.0180128,5.80e+09,217,"The Princess and the Frog","NaN",0
2009,0,80000000,.0044211,4.90e+08,.0013957,9.64e+07,.0017947,1.06e+08,.001586,3.15e+08,.0033132,1.11e+07,.0011701,4.41e+07,.0022944,3.23e+07,.0018024,4.05e+07,.0041067,6.21e+08,.0004608,6.38e+08,.0140166,6.86e+07,.0023351,3.54e+07,.0024026,5442808,.0038223,4.20e+08,.01617,8874255,.0017778,3.33e+08,.0008329,1.32e+08,.0071406,6.00e+07,.0004133,8.11e+07,.0161316,1.06e+08,.0091556,6.35e+07,.0023098,6.07e+07,.0077967,4.47e+08,.0065593,6.44e+07,.0037823,3.81e+07,.0048771,9.38e+08,.003395,5.80e+09,218,"Nine","NaN",0
2009,0,58000000,.0111733,4.90e+08,.0166658,9.64e+07,.0071672,1.06e+08,.0018888,3.15e+08,.0109789,1.11e+07,.0021038,4.41e+07,.0057097,3.23e+07,.0050319,4.05e+07,.0064358,6.21e+08,.0097015,6.38e+08,.0114755,6.86e+07,.0141806,3.54e+07,.0072444,5442808,.0061009,4.20e+08,.0126148,8874255,.0052238,3.33e+08,.0082198,1.32e+08,.0043213,6.00e+07,.0055237,8.11e+07,.0033701,1.06e+08,.0111989,6.35e+07,.0055241,6.07e+07,.0102634,4.47e+08,.004848,6.44e+07,.0092913,3.81e+07,.0059372,9.38e+08,.0051036,5.80e+09,219,"Did You Hear About the Morgans?","NaN",0
2009,0,30000000,.0039292,4.90e+08,.0063783,9.64e+07,.0035242,1.06e+08,.0005281,3.15e+08,.0133649,1.11e+07,.0020477,4.41e+07,.0092106,3.23e+07,.0053927,4.05e+07,.0071328,6.21e+08,.0076259,6.38e+08,.0213229,6.86e+07,.0041602,3.54e+07,.0015306,5442808,.026486,4.20e+08,.0015187,8874255,.0017974,3.33e+08,.0013968,1.32e+08,.0041418,6.00e+07,.0046073,8.11e+07,.0135862,1.06e+08,.0035299,6.35e+07,.0066035,6.07e+07,.0030066,4.47e+08,.0034716,6.44e+07,.0024575,3.81e+07,.0056907,9.38e+08,.0013267,5.80e+09,220,"The Imaginarium of Doctor Parnassus","NaN",0
2009,0,85000000,.0289714,4.90e+08,.030207,9.64e+07,.013829,1.06e+08,.0149227,3.15e+08,.0009551,1.11e+07,.0055275,4.41e+07,.0194644,3.23e+07,.0234997,4.05e+07,.0100856,6.21e+08,.0154164,6.38e+08,.0152,6.86e+07,.0350613,3.54e+07,.0168215,5442808,.0118748,4.20e+08,.0253867,8874255,.0105056,3.33e+08,.0245292,1.32e+08,.026116,6.00e+07,.0225996,8.11e+07,.0094084,1.06e+08,.0226114,6.35e+07,.0055121,6.07e+07,.0142224,4.47e+08,.0084812,6.44e+07,.0093066,3.81e+07,.0148038,9.38e+08,.0194508,5.80e+09,221,"It's Complicated","NaN",0
2009,0,90000000,.0465135,4.90e+08,.0269206,9.64e+07,.0261787,1.06e+08,.0388603,3.15e+08,.0526892,1.11e+07,.0286272,4.41e+07,.0374929,3.23e+07,.0390927,4.05e+07,.029881,6.21e+08,.0260758,6.38e+08,.0426707,6.86e+07,.0362316,3.54e+07,.0350848,5442808,.0642035,4.20e+08,.0342919,8874255,.0342499,3.33e+08,.0301762,1.32e+08,.044858,6.00e+07,.0393883,8.11e+07,.0237346,1.06e+08,.0409492,6.35e+07,.0380125,6.07e+07,.0306564,4.47e+08,.0290886,6.44e+07,.0433274,3.81e+07,.0424406,9.38e+08,.0360647,5.80e+09,222,"Sherlock Holmes","NaN",0
2010,0,80000000,.0053998,5.57e+08,.0023345,8.20e+07,.0073105,9.80e+07,.0056213,4.05e+08,.0020836,1.32e+07,.0034099,5.35e+07,.0010788,3.31e+07,.002633,3.91e+07,.0045224,6.27e+08,.0031633,5.49e+08,.0097075,5.77e+07,.0040865,3.19e+07,.0093022,5812937,.0052205,3.49e+08,.0119716,9379300,.009305,4.37e+08,.009299,1.23e+08,.0033836,6.98e+07,.0019965,7.36e+07,.0055701,1.06e+08,.0078838,6.48e+07,.0030381,6.94e+07,.0083613,4.16e+08,.0097358,7.36e+07,.0115691,4.92e+07,.0056719,9.15e+08,.007919,5.47e+09,223,"Edge of Darkness","NaN",0
2010,0,25000000,.0074757,5.57e+08,.0040103,8.20e+07,.005675,9.80e+07,.0006383,4.05e+08,.0047877,1.32e+07,.00109,5.35e+07,.0027225,3.31e+07,.002218,3.91e+07,.0008442,6.27e+08,.0058005,5.49e+08,.0017885,5.77e+07,.0028321,3.19e+07,.0037998,5812937,.0026451,3.49e+08,.0044863,9379300,.0019263,4.37e+08,.0152508,1.23e+08,.0562945,6.98e+07,.0024546,7.36e+07,.0015894,1.06e+08,.0058759,6.48e+07,.0055095,6.94e+07,.0062213,4.16e+08,.0028533,7.36e+07,.0031812,4.92e+07,.0086585,9.15e+08,.014629,5.47e+09,224,"Dear John","NaN",0
2010,0,52000000,.0259893,5.57e+08,.0236324,8.20e+07,.0161592,9.80e+07,.010889,4.05e+08,.012675,1.32e+07,.0059953,5.35e+07,.0062409,3.31e+07,.0200157,3.91e+07,.0158747,6.27e+08,.015113,5.49e+08,.0131755,5.77e+07,.0295117,3.19e+07,.0168505,5812937,.0052962,3.49e+08,.0234267,9379300,.0074943,4.37e+08,.0270658,1.23e+08,.0213101,6.98e+07,.0120128,7.36e+07,.0065663,1.06e+08,.0106687,6.48e+07,.015632,6.94e+07,.0087859,4.16e+08,.0096759,7.36e+07,.0122503,4.92e+07,.0169055,9.15e+08,.0201999,5.47e+09,225,"Valentine's Day","NaN",0
2010,0,1.500e+08,.006776,5.57e+08,.0108256,8.20e+07,.0112712,9.80e+07,.0105041,4.05e+08,.0096945,1.32e+07,.0142367,5.35e+07,.0070374,3.31e+07,.0064975,3.91e+07,.0046981,6.27e+08,.0055619,5.49e+08,.0247094,5.77e+07,.0091116,3.19e+07,.0069407,5812937,.017029,3.49e+08,.0123372,9379300,.0254724,4.37e+08,.0058168,1.23e+08,.0054634,6.98e+07,.0104975,7.36e+07,.0069863,1.06e+08,.0143547,6.48e+07,.0090459,6.94e+07,.0138736,4.16e+08,.0101723,7.36e+07,.010589,4.92e+07,.0079989,9.15e+08,.0113317,5.47e+09,226,"The Wolfman","NaN",0
2010,1,95000000,.0081983,5.57e+08,.0109705,8.20e+07,.0213299,9.80e+07,.0229603,4.05e+08,.0187345,1.32e+07,.01488,5.35e+07,.010005,3.31e+07,.0105135,3.91e+07,.0165065,6.27e+08,.0145167,5.49e+08,.0297404,5.77e+07,.0139157,3.19e+07,.0103629,5812937,.0118735,3.49e+08,.0089903,9379300,.0137698,4.37e+08,.0156785,1.23e+08,.0098309,6.98e+07,.0098197,7.36e+07,.0056058,1.06e+08,.0064004,6.48e+07,.030257,6.94e+07,.0141205,4.16e+08,.0076228,7.36e+07,.0051898,4.92e+07,.0120668,9.15e+08,.0162294,5.47e+09,227,"Percy Jackson & The Olympians:The Lightning Thief","NaN",0
2010,0,2.000e+08,.0596568,5.57e+08,.0686869,8.20e+07,.063724,9.80e+07,.0700904,4.05e+08,.0607194,1.32e+07,.0586555,5.35e+07,.0800358,3.31e+07,.0970017,3.91e+07,.0730853,6.27e+08,.0631009,5.49e+08,.0517705,5.77e+07,.0491868,3.19e+07,.0371145,5812937,.1145869,3.49e+08,.0459471,9379300,.071653,4.37e+08,.0726198,1.23e+08,.0519662,6.98e+07,.0576001,7.36e+07,.0749549,1.06e+08,.0543608,6.48e+07,.0478041,6.94e+07,.0690957,4.16e+08,.0325973,7.36e+07,.0482523,4.92e+07,.07046,9.15e+08,.0610997,5.47e+09,228,"Alice in Wonderland (2010)","NaN",0
2010,0,16000000,.0021838,5.57e+08,.0065664,8.20e+07,.0153442,9.80e+07,.004894,4.05e+08,.0024109,1.32e+07,.001933,5.35e+07,.0053697,3.31e+07,.0077905,3.91e+07,.0056339,6.27e+08,.0059479,5.49e+08,.0086815,5.77e+07,.004855,3.19e+07,.0017979,5812937,.0086299,3.49e+08,.01002,9379300,.002475,4.37e+08,.0061969,1.23e+08,.0033876,6.98e+07,.0057444,7.36e+07,.005356,1.06e+08,.0069637,6.48e+07,.0022709,6.94e+07,.006043,4.16e+08,.0098485,7.36e+07,.0042444,4.92e+07,.0060082,9.15e+08,.0034862,5.47e+09,229,"Remember Me","NaN",0
2010,0,40000000,.0079151,5.57e+08,.0211762,8.20e+07,.0105211,9.80e+07,.0081179,4.05e+08,.0154607,1.32e+07,.0021262,5.35e+07,.0052566,3.31e+07,.0107862,3.91e+07,.0032626,6.27e+08,.0159862,5.49e+08,.0189363,5.77e+07,.0214201,3.19e+07,.0144268,5812937,.0063329,3.49e+08,.0236018,9379300,.0067252,4.37e+08,.0112387,1.23e+08,.007553,6.98e+07,.0067664,7.36e+07,.0072322,1.06e+08,.0115041,6.48e+07,.0058394,6.94e+07,.0097359,4.16e+08,.0079526,7.36e+07,.0156914,4.92e+07,.0098395,9.15e+08,.0122607,5.47e+09,230,"The Bounty Hunter","NaN",0
2010,0,1.650e+08,.0303059,5.57e+08,.0269788,8.20e+07,.032294,9.80e+07,.0283793,4.05e+08,.0204061,1.32e+07,.0282396,5.35e+07,.0522942,3.31e+07,.0125055,3.91e+07,.0360292,6.27e+08,.0282308,5.49e+08,.0215613,5.77e+07,.0305086,3.19e+07,.0290722,5812937,.0215273,3.49e+08,.0148562,9379300,.0328288,4.37e+08,.0289052,1.23e+08,.030669,6.98e+07,.0340628,7.36e+07,.0432087,1.06e+08,.0393063,6.48e+07,.0427505,6.94e+07,.029923,4.16e+08,.0196842,7.36e+07,.0377553,4.92e+07,.0289644,9.15e+08,.0397801,5.47e+09,231,"How to Train Your Dragon","NaN",0
2010,0,1.250e+08,.0305759,5.57e+08,.0235354,8.20e+07,.0272825,9.80e+07,.039257,4.05e+08,.0574277,1.32e+07,.0341446,5.35e+07,.0555661,3.31e+07,.0204219,3.91e+07,.0307517,6.27e+08,.0267414,5.49e+08,.0817521,5.77e+07,.0285569,3.19e+07,.0234111,5812937,.0294707,3.49e+08,.0376371,9379300,.0469667,4.37e+08,.0182328,1.23e+08,.0271799,6.98e+07,.016615,7.36e+07,.0219381,1.06e+08,.020339,6.48e+07,.0568115,6.94e+07,.0349603,4.16e+08,.0442649,7.36e+07,.0391887,4.92e+07,.0319754,9.15e+08,.0298404,5.47e+09,232,"Clash of the Titans (2010)","NaN",0
2010,1,2.000e+08,.0402417,5.57e+08,.0165461,8.20e+07,.0192885,9.80e+07,.039135,4.05e+08,.0104766,1.32e+07,.0271589,5.35e+07,.0133536,3.31e+07,.0203617,3.91e+07,.0315448,6.27e+08,.0168587,5.49e+08,.0272705,5.77e+07,.0221232,3.19e+07,.0340888,5812937,.0286223,3.49e+08,.0176253,9379300,.0420501,4.37e+08,.0174137,1.23e+08,.0387176,6.98e+07,.0310757,7.36e+07,.0107455,1.06e+08,.0174625,6.48e+07,.0604022,6.94e+07,.0182572,4.16e+08,.0249684,7.36e+07,.0457383,4.92e+07,.0333031,9.15e+08,.0571218,5.47e+09,233,"Iron Man 2","Iron Man",135
2010,0,2.000e+08,.0280311,5.57e+08,.03284,8.20e+07,.0327324,9.80e+07,.0196565,4.05e+08,.0253008,1.32e+07,.0146276,5.35e+07,.017802,3.31e+07,.0260345,3.91e+07,.0290229,6.27e+08,.027955,5.49e+08,.0260593,5.77e+07,.0146798,3.19e+07,.0271405,5812937,.042094,3.49e+08,.0355395,9379300,.0202187,4.37e+08,.0297281,1.23e+08,.0228772,6.98e+07,.0446761,7.36e+07,.0276958,1.06e+08,.029087,6.48e+07,.016966,6.94e+07,.032864,4.16e+08,.0416646,7.36e+07,.0366187,4.92e+07,.025346,9.15e+08,.0192463,5.47e+09,234,"Robin Hood","NaN",0
2010,0,1.650e+08,.0439517,5.57e+08,.0559399,8.20e+07,.0500566,9.80e+07,.0989492,4.05e+08,.0547142,1.32e+07,.1161494,5.35e+07,.1249155,3.31e+07,.0652599,3.91e+07,.0742972,6.27e+08,.045493,5.49e+08,.039368,5.77e+07,.102169,3.19e+07,.0538048,5812937,.0672606,3.49e+08,.0431852,9379300,.0648793,4.37e+08,.0591152,1.23e+08,.0493947,6.98e+07,.0651798,7.36e+07,.1632465,1.06e+08,.0975219,6.48e+07,.0434863,6.94e+07,.0526668,4.16e+08,.0580468,7.36e+07,.0565846,4.92e+07,.0558283,9.15e+08,.0436479,5.47e+09,235,"Shrek Forever After","NaN",0
2010,1,2.000e+08,.0156781,5.57e+08,.031209,8.20e+07,.0217823,9.80e+07,.0250218,4.05e+08,.0705742,1.32e+07,.0237037,5.35e+07,.024513,3.31e+07,.0193016,3.91e+07,.0265445,6.27e+08,.0266385,5.49e+08,.0318198,5.77e+07,.035314,3.19e+07,.0252463,5812937,.0255618,3.49e+08,.026879,9379300,.0317682,4.37e+08,.0207614,1.23e+08,.0191127,6.98e+07,.0273603,7.36e+07,.0312339,1.06e+08,.0317106,6.48e+07,.0308791,6.94e+07,.0320101,4.16e+08,.044647,7.36e+07,.049359,4.92e+07,.0147776,9.15e+08,.0165935,5.47e+09,236,"Prince of Persia:The Sands of Time","NaN",0
2010,0,1.100e+08,.015266,5.57e+08,.0106512,8.20e+07,.0120401,9.80e+07,.0051716,4.05e+08,.0100648,1.32e+07,.0018956,5.35e+07,.0040521,3.31e+07,.0110768,3.91e+07,.0145645,6.27e+08,.0121231,5.49e+08,.0055615,5.77e+07,.0031142,3.19e+07,.0168975,5812937,.009017,3.49e+08,.0085785,9379300,.0049504,4.37e+08,.0126607,1.23e+08,.0216505,6.98e+07,.0189577,7.36e+07,.0046094,1.06e+08,.0065872,6.48e+07,.0163462,6.94e+07,.0085836,4.16e+08,.0062623,7.36e+07,.01981,4.92e+07,.0167099,9.15e+08,.0141184,5.47e+09,237,"The A-Team","NaN",0
2010,1,2.000e+08,.0681355,5.57e+08,.0276123,8.20e+07,.0558729,9.80e+07,.0614425,4.05e+08,.0169081,1.32e+07,.163524,5.35e+07,.0363962,3.31e+07,.0650027,3.91e+07,.0645483,6.27e+08,.0311591,5.49e+08,.0391436,5.77e+07,.0306728,3.19e+07,.0780512,5812937,.0540799,3.49e+08,.0312106,9379300,.1357323,4.37e+08,.0499553,1.23e+08,.0589056,6.98e+07,.0468024,7.36e+07,.0366591,1.06e+08,.0533055,6.48e+07,.0454325,6.94e+07,.0796287,4.16e+08,.0334468,7.36e+07,.0344986,4.92e+07,.1275266,9.15e+08,.0758748,5.47e+09,238,"Toy Story 3","NaN",0
